when,href,area,price,long,lat
Prodáno 8. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.1426463978088%2C14.100791341804971%5D%2C%22unit%22%3A%221392018-871-5%22%2C%22text%22%3A%22V%C3%A1clava%20Rabase%20870%2C%20Kladno%22%7D,"Byt 3+1, 72 m2","5 780 000 Kč
80 278 Kč/m2",14.10079134180497,50.1426463978088
Prodáno 7. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.06131958955707%2C14.09083697870529%5D%2C%22unit%22%3A%225952182-146-2%22%2C%22text%22%3A%225.%20kv%C4%9Btna%20146%2C%20Mal%C3%A9%20Ky%C5%A1ice%22%7D,"Byt 5+1, 180 m2","6 000 000 Kč
33 370 Kč/m2",14.0908369787052,50.06131958955707
Prodáno 7. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.06798655396656%2C14.851987522756946%5D%2C%22unit%22%3A%2214391210-1267-3%22%2C%22text%22%3A%2228.%20%C5%99%C3%ADjna%201267%2C%20%C4%8Cesk%C3%BD%20Brod%22%7D,"Byt 3+1, 67 m2","3 950 000 Kč
58 955 Kč/m2",14.8519875227569,50.06798655396656
Prodáno 3. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.999367944767606%2C14.42285458268625%5D%2C%22unit%22%3A%2221869511-3305-19%22%2C%22text%22%3A%22Petr%C5%BE%C3%ADlova%203303%2F17%2C%20Praha%22%7D,"Byt 4+1, 87 m2","7 200 000 Kč
82 759 Kč/m2",14.422854582686,49.999367944767606
Prodáno 3. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.22709613589833%2C14.072624289559068%5D%2C%22unit%22%3A%226009972-1473-10%22%2C%22text%22%3A%22M%C3%ADrov%C3%A1%201472%2F37%2C%20Slan%C3%BD%22%7D,"Byt 2+1, 55 m2","3 750 000 Kč
68 807 Kč/m2",14.072624289559,50.22709613589833
Prodáno 3. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.03307429242299%2C14.526328186902127%5D%2C%22unit%22%3A%2221843163-522-18%22%2C%22text%22%3A%22Emilie%20Hyblerov%C3%A9%20521%2F5%2C%20Praha%22%7D,"Byt 3+kk, 70 m2","7 300 000 Kč
104 435 Kč/m2",14.5263281869021,50.03307429242299
Prodáno 1. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07697754595435%2C14.419165745882825%5D%2C%22unit%22%3A%2221669147-290-16%22%2C%22text%22%3A%22Karlovo%20n%C3%A1m%C4%9Bst%C3%AD%20290%2F16%2C%20Praha%22%7D,"Byt 3+kk, 109 m2","14 250 000 Kč
130 495 Kč/m2",14.4191657458828,50.07697754595435
Prodáno 31. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.13397781661541%2C14.130717072272258%5D%2C%22unit%22%3A%221433172-2177-12%22%2C%22text%22%3A%22Vitry%202177%2C%20Kladno%22%7D,"Byt 2+1, 54 m2","4 402 000 Kč
81 519 Kč/m2",14.1307170722722,50.13397781661541
Prodáno 30. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.05723559338509%2C14.442235503786517%5D%2C%22unit%22%3A%2221780765-767-15%22%2C%22text%22%3A%22V%20z%C3%A1lomu%20767%2F8%2C%20Praha%22%7D,"Byt 2+kk, 54 m2","5 997 000 Kč
111 056 Kč/m2",14.4422355037865,50.05723559338509
Prodáno 27. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.12931922456229%2C14.120138549751436%5D%2C%22unit%22%3A%221436007-2459-7%22%2C%22text%22%3A%22Anglick%C3%A1%202458%2C%20Kladno%22%7D,"Byt 2+1, 50 m2","4 095 000 Kč
82 727 Kč/m2",14.1201385497514,50.12931922456229
Prodáno 27. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.0594460926416%2C14.433902620220241%5D%2C%22unit%22%3A%2221781591-856-13%22%2C%22text%22%3A%225.%20kv%C4%9Btna%20856%2F58%2C%20Praha%22%7D,"Byt 1+1, 52 m2","5 399 000 Kč
103 827 Kč/m2",14.43390262022024,50.0594460926416
Prodáno 26. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.19971189866215%2C14.844726533931887%5D%2C%22unit%22%3A%2254297648-1984-35%22%2C%22text%22%3A%22Slun%C3%A9%C4%8Dkova%201982%2C%20Lys%C3%A1%20nad%20Labem%22%7D,"Byt 2+kk, 68 m2","6 110 000 Kč
89 853 Kč/m2",14.8447265339318,50.19971189866215
Prodáno 25. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.418000347667856%2C14.901179087464294%5D%2C%22unit%22%3A%2221026564-214-1%22%2C%22text%22%3A%22Lu%C4%8Dn%C3%AD%20214%2F85%2C%20Mlad%C3%A1%20Boleslav%22%7D,"Byt 3+kk, 79 m2","4 900 000 Kč
62 183 Kč/m2",14.901179087464,50.418000347667856
Prodáno 25. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.955065350025194%2C14.051456535801806%5D%2C%22unit%22%3A%225901596-1155-9%22%2C%22text%22%3A%22Ml%C3%A1de%C5%BEe%201155%2F6%2C%20Beroun%22%7D,"Byt 1+1, 28 m2","3 100 000 Kč
110 714 Kč/m2",14.051456535801,49.955065350025194
Prodáno 24. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.00672171341441%2C14.420389416595265%5D%2C%22unit%22%3A%2221869081-3260-4%22%2C%22text%22%3A%22Jordana%20Jovkova%203260%2F19%2C%20Praha%22%7D,"Byt 3+1, 77 m2","7 220 000 Kč
93 766 Kč/m2",14.4203894165952,50.00672171341441
Prodáno 23. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.028541853206626%2C14.59565099911454%5D%2C%22unit%22%3A%2298235486-1639-2306%22%2C%22text%22%3A%22Oty%20Buben%C3%AD%C4%8Dka%201639%2F8%2C%20Praha%22%7D,"Byt 1+kk, 30 m2","4 650 000 Kč
153 974 Kč/m2",14.595650999114,50.028541853206626
Prodáno 19. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.12906922728591%2C14.500991070616413%5D%2C%22unit%22%3A%2225667645-700-202%22%2C%22text%22%3A%22Chot%C4%9B%C5%A1ovsk%C3%A1%20700%2F7%2C%20Praha%22%7D,"Byt 2+kk, 81 m2","6 350 000 Kč
78 882 Kč/m2",14.5009910706164,50.12906922728591
Prodáno 19. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.04551444602674%2C14.332878202394404%5D%2C%22unit%22%3A%2222000178-2009-16%22%2C%22text%22%3A%22Z%C3%A1zvorkova%202007%2F6%2C%20Praha%22%7D,"Byt 2+kk, 43 m2","5 200 000 Kč
120 930 Kč/m2",14.3328782023944,50.04551444602674
Prodáno 19. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.13174758522575%2C14.122766959353568%5D%2C%22unit%22%3A%221431307-1988-5%22%2C%22text%22%3A%22Vrchlick%C3%A9ho%201988%2C%20Kladno%22%7D,"Byt 3+1, 61 m2","4 620 000 Kč
75 738 Kč/m2",14.1227669593535,50.13174758522575
Prodáno 18. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.22781881056979%2C14.068851664334778%5D%2C%22unit%22%3A%226009832-1460-5%22%2C%22text%22%3A%22Rabasova%201458%2F7%2C%20Slan%C3%BD%22%7D,"Byt 2+1, 63 m2","4 000 000 Kč
63 694 Kč/m2",14.0688516643347,50.22781881056979
Prodáno 17. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.125703682584664%2C14.431616433287422%5D%2C%22unit%22%3A%2224638536-689-20%22%2C%22text%22%3A%22K%20Halt%C3%BD%C5%99i%20689%2F16%2C%20Praha%22%7D,"Byt 2+kk, 51 m2","7 200 000 Kč
142 292 Kč/m2",14.431616433287,50.125703682584664
Prodáno 17. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07887523596628%2C14.49817116033956%5D%2C%22unit%22%3A%2222349642-2057-37%22%2C%22text%22%3A%22V%20%C3%BA%C5%BElabin%C4%9B%202055%2F16%2C%20Praha%22%7D,"Byt 3+1, 68 m2","7 050 000 Kč
103 372 Kč/m2",14.4981711603395,50.07887523596628
Prodáno 13. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.130173098754504%2C14.483579387095194%5D%2C%22unit%22%3A%2222176233-516-22%22%2C%22text%22%3A%22%C4%8Cern%C3%A9ho%20516%2F11%2C%20Praha%22%7D,"Byt 2+kk, 33 m2","5 650 000 Kč
171 212 Kč/m2",14.483579387095,50.130173098754504
Prodáno 12. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.084168233567205%2C14.554796794352386%5D%2C%22unit%22%3A%2222299891-1288-7%22%2C%22text%22%3A%22Travn%C3%A1%201287%2C%20Praha%22%7D,"Byt 3+1, 90 m2","6 700 000 Kč
74 444 Kč/m2",14.554796794352,50.084168233567205
Prodáno 11. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.02972958811736%2C14.597026605584087%5D%2C%22unit%22%3A%2292417884-1612-1502%22%2C%22text%22%3A%22Oty%20Buben%C3%AD%C4%8Dka%201612%2F9%2C%20Praha%22%7D,"Byt 2+kk, 52 m2","6 890 000 Kč
132 500 Kč/m2",14.597026605584,50.02972958811736
Prodáno 10. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.06688996443354%2C14.5528558209971%5D%2C%22unit%22%3A%2288502350-611-211%22%2C%22text%22%3A%22Kardausova%20611%2F3%2C%20Praha%22%7D,"Byt 2+kk, 55 m2","6 800 111 Kč
124 544 Kč/m2",14.5528558209971,50.06688996443354
Prodáno 10. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.057647873262326%2C14.496454041884922%5D%2C%22unit%22%3A%2225984497-3255-61%22%2C%22text%22%3A%22Jetelov%C3%A1%203255%2F9a%2C%20Praha%22%7D,"Byt 3+kk, 91 m2","10 400 000 Kč
114 286 Kč/m2",14.496454041884,50.057647873262326
Prodáno 6. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.1637249289734%2C14.38855459876656%5D%2C%22unit%22%3A%2212788945-773-4%22%2C%22text%22%3A%22Masarykova%20772%2C%20Roztoky%22%7D,"Byt 2+1, 55 m2","5 750 000 Kč
105 505 Kč/m2",14.38855459876656,50.1637249289734
Prodáno 5. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.067157567607225%2C14.367003309784309%5D%2C%22unit%22%3A%2221945641-505-16%22%2C%22text%22%3A%22Fabi%C3%A1nova%20505%2F4%2C%20Praha%22%7D,"Byt 1+1, 44 m2","6 025 000 Kč
138 506 Kč/m2",14.367003309784,50.067157567607225
Prodáno 4. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.14185740197359%2C14.112441307212677%5D%2C%22unit%22%3A%221437682-2628-34%22%2C%22text%22%3A%22Arbesova%202627%2C%20Kladno%22%7D,"Byt 3+1, 77 m2","5 150 000 Kč
67 057 Kč/m2",14.1124413072126,50.14185740197359
Prodáno 3. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07063866930705%2C14.416497636457306%5D%2C%22unit%22%3A%2221674434-1904-21%22%2C%22text%22%3A%22Trojick%C3%A1%201904%2F14%2C%20Praha%22%7D,"Byt 3+kk, 62 m2","12 890 000 Kč
207 903 Kč/m2",14.4164976364573,50.07063866930705
Prodáno 3. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.089432006837505%2C14.492842238996571%5D%2C%22unit%22%3A%2221695458-371-2%22%2C%22text%22%3A%22Kv%C4%9Btinkov%C3%A1%20371%2F14%2C%20Praha%22%7D,"Byt 2+kk, 48 m2","4 650 000 Kč
97 280 Kč/m2",14.492842238996,50.089432006837505
Prodáno 3. 5. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.03472966861758%2C14.500153218968682%5D%2C%22unit%22%3A%2221833109-1713-17%22%2C%22text%22%3A%22Ledvinova%201713%2F10%2C%20Praha%22%7D,"Byt 1+1, 29 m2","3 700 000 Kč
128 472 Kč/m2",14.5001532189686,50.03472966861758
Prodáno 29. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.08953883396777%2C14.48774104942737%5D%2C%22unit%22%3A%2221695253-345-2%22%2C%22text%22%3A%22Kv%C4%9Btinkov%C3%A1%20345%2F2%2C%20Praha%22%7D,"Byt 3+1, 78 m2","7 260 000 Kč
93 077 Kč/m2",14.4877410494273,50.08953883396777
Prodáno 27. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.035739108705634%2C14.331027545892809%5D%2C%22unit%22%3A%2227361497-2680-13%22%2C%22text%22%3A%22Nad%20Dalejsk%C3%BDm%20%C3%BAdol%C3%ADm%202680%2F3%2C%20Praha%22%7D,"Byt 1+kk, 46 m2","6 050 000 Kč
132 675 Kč/m2",14.331027545892,50.035739108705634
Prodáno 27. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.08997949954511%2C14.473956181454891%5D%2C%22unit%22%3A%2221708002-1721-19%22%2C%22text%22%3A%22Viklefova%201721%2F7%2C%20Praha%22%7D,"Byt 2+kk, 50 m2","6 351 000 Kč
127 020 Kč/m2",14.4739561814548,50.08997949954511
Prodáno 26. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07151704238143%2C14.405102769900422%5D%2C%22unit%22%3A%2221913871-309-30%22%2C%22text%22%3A%22Na%20b%C4%9Blidle%20309%2F31%2C%20Praha%22%7D,"Byt 3+kk, 88 m2","13 700 000 Kč
155 682 Kč/m2",14.4051027699004,50.07151704238143
Prodáno 26. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.14108679736389%2C14.074062565357535%5D%2C%22unit%22%3A%221386603-30-4%22%2C%22text%22%3A%22Korda%C4%8Dova%2030%2C%20Kladno%22%7D,"Byt 3+kk, 72 m2","6 490 000 Kč
89 641 Kč/m2",14.0740625653575,50.14108679736389
Prodáno 26. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.03382842905835%2C14.587994801892014%5D%2C%22unit%22%3A%2226219174-1321-5%22%2C%22text%22%3A%22Franti%C5%A1ka%20Divi%C5%A1e%201321%2F54a%2C%20Praha%22%7D,"Byt 2+kk, 44 m2","6 500 000 Kč
146 727 Kč/m2",14.587994801892,50.03382842905835
Prodáno 26. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.131311774095%2C14.137495517882119%5D%2C%22unit%22%3A%221437887-2648-6%22%2C%22text%22%3A%22H%C5%99ebe%C4%8Dsk%C3%A1%202648%2C%20Kladno%22%7D,"Byt 2+1, 42 m2","3 200 000 Kč
75 829 Kč/m2",14.137495517882119,50.131311774095
Prodáno 26. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.13277216898982%2C14.113119764125747%5D%2C%22unit%22%3A%221434641-2324-5%22%2C%22text%22%3A%22Vod%C3%A1rensk%C3%A1%202324%2C%20Kladno%22%7D,"Byt 3+1, 81 m2","6 300 000 Kč
77 396 Kč/m2",14.1131197641257,50.13277216898982
Prodáno 26. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.22559810801138%2C14.873520967818036%5D%2C%22unit%22%3A%2226640295-687-522%22%2C%22text%22%3A%22Rakousk%C3%A1%20687%2C%20Milovice%22%7D,"Byt 2+kk, 71 m2","4 740 000 Kč
66 761 Kč/m2",14.873520967818,50.22559810801138
Prodáno 22. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.030973645866354%2C14.534604275774022%5D%2C%22unit%22%3A%2221844585-663-34%22%2C%22text%22%3A%22Hlavat%C3%A9ho%20663%2F15%2C%20Praha%22%7D,"Byt 1+kk, 29 m2","3 490 000 Kč
121 181 Kč/m2",14.534604275774,50.030973645866354
Prodáno 22. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.09135731033169%2C14.474469867364926%5D%2C%22unit%22%3A%2221714789-2442-8%22%2C%22text%22%3A%22Kon%C4%9Bvova%202442%2F150%2C%20Praha%22%7D,"Byt 3+kk, 78 m2","8 950 000 Kč
114 744 Kč/m2",14.4744698673649,50.09135731033169
Prodáno 21. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.053567120093135%2C14.438009148697503%5D%2C%22unit%22%3A%2221783730-1152-2%22%2C%22text%22%3A%22Na%20Pankr%C3%A1ci%201152%2F119%2C%20Praha%22%7D,"Byt 2+kk, 56 m2","5 850 000 Kč
104 464 Kč/m2",14.438009148697,50.053567120093135
Prodáno 20. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.198962402804355%2C14.299171790395855%5D%2C%22unit%22%3A%2226830949-75-13%22%2C%22text%22%3A%22Habrov%C3%A1%2075%2C%20Holubice%22%7D,"Byt 4+kk, 102 m2","6 550 000 Kč
64 216 Kč/m2",14.299171790395,50.198962402804355
Prodáno 20. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.01690905599109%2C14.437288121737506%5D%2C%22unit%22%3A%2221548277-709-2%22%2C%22text%22%3A%22Olbramovick%C3%A1%20708%2F16%2C%20Praha%22%7D,"Byt 1+1, 35 m2","4 200 000 Kč
120 000 Kč/m2",14.4372881217375,50.01690905599109
Prodáno 20. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.016295489239724%2C14.628732002544252%5D%2C%22unit%22%3A%2227562310-833-11%22%2C%22text%22%3A%22Sedmikr%C3%A1skov%C3%A1%20833%2F1%2C%20Praha%22%7D,"Byt 4+kk, 95 m2","10 333 000 Kč
108 426 Kč/m2",14.628732002544,50.016295489239724
Prodáno 20. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.05136564898821%2C14.989763617750087%5D%2C%22unit%22%3A%2214377632-63-2%22%2C%22text%22%3A%22Vrb%C4%8Dany%2063%22%7D,"Byt 4+1, 91 m2","3 514 343 Kč
38 662 Kč/m2",14.98976361775,50.05136564898821
Prodáno 20. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.163736021611165%2C14.093875326472359%5D%2C%22unit%22%3A%221456326-776-1%22%2C%22text%22%3A%22Jar.%20Seiferta%20776%2C%20Kladno%22%7D,"Byt 3+kk, 59 m2","3 200 000 Kč
54 237 Kč/m2",14.093875326472,50.163736021611165
Prodáno 14. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.05816677954488%2C14.330190018358111%5D%2C%22unit%22%3A%2278347131-2806-422%22%2C%22text%22%3A%22M%C3%A1rova%202806%2F10%2C%20Praha%22%7D,"Byt 2+kk, 64 m2","7 500 000 Kč
117 188 Kč/m2",14.3301900183581,50.05816677954488
Prodáno 13. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.038984919499924%2C14.340744753145001%5D%2C%22unit%22%3A%2222002111-2203-7%22%2C%22text%22%3A%22Kurzova%202201%2F22%2C%20Praha%22%7D,"Byt 2+kk, 43 m2","4 500 000 Kč
105 140 Kč/m2",14.340744753145,50.038984919499924
Prodáno 13. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.17481987723268%2C14.646583196504643%5D%2C%22unit%22%3A%2227425274-2283-10%22%2C%22text%22%3A%22Za%20Dvorem%202283%2C%20Brand%C3%BDs%20nad%20Labem-Star%C3%A1%20Boleslav%22%7D,"Byt 3+kk, 80 m2","8 200 000 Kč
102 500 Kč/m2",14.6465831965046,50.17481987723268
Prodáno 8. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.023985109499236%2C14.41275849969282%5D%2C%22unit%22%3A%2221542376-293-18%22%2C%22text%22%3A%22P%C5%AFlno%C4%8Dn%C3%AD%20292%2F6%2C%20Praha%22%7D,"Byt 2+1, 62 m2","7 100 000 Kč
113 965 Kč/m2",14.412758499692,50.023985109499236
Prodáno 8. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.0468125481015%2C14.448615049587916%5D%2C%22unit%22%3A%2221773807-1196-19%22%2C%22text%22%3A%22P%C5%99%C3%ADm%C4%9Btick%C3%A1%201196%2F30%2C%20Praha%22%7D,"Byt 2+kk, 42 m2","5 195 000 Kč
124 580 Kč/m2",14.44861504958791,50.0468125481015
Prodáno 8. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.090604913383466%2C14.4404332468632%5D%2C%22unit%22%3A%2222214879-315-25%22%2C%22text%22%3A%22Za%20Po%C5%99%C3%AD%C4%8Dskou%20br%C3%A1nou%20315%2F10%2C%20Praha%22%7D,"Byt 1+kk, 26 m2","4 500 000 Kč
175 097 Kč/m2",14.440433246863,50.090604913383466
Prodáno 7. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07182180504607%2C14.384584383013243%5D%2C%22unit%22%3A%2221934274-2477-13%22%2C%22text%22%3A%22Hole%C4%8Dkova%202477%2F72%2C%20Praha%22%7D,"Byt 3+kk, 77 m2","10 990 000 Kč
142 173 Kč/m2",14.3845843830132,50.07182180504607
Prodáno 6. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.14356629370571%2C14.43211560584925%5D%2C%22unit%22%3A%2222171941-443-7%22%2C%22text%22%3A%22K%C5%99ivenick%C3%A1%20443%2F35%2C%20Praha%22%7D,"Byt 1+kk, 34 m2","3 675 000 Kč
108 088 Kč/m2",14.4321156058492,50.14356629370571
Prodáno 5. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.08983290655855%2C14.47401558389591%5D%2C%22unit%22%3A%2221708011-1722-13%22%2C%22text%22%3A%22Viklefova%201722%2F5%2C%20Praha%22%7D,"Byt 1+1, 47 m2","5 805 000 Kč
124 839 Kč/m2",14.4740155838959,50.08983290655855
Prodáno 5. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07182180504607%2C14.384584383013243%5D%2C%22unit%22%3A%2221934274-2477-1%22%2C%22text%22%3A%22Hole%C4%8Dkova%202477%2F72%2C%20Praha%22%7D,"Byt 2+kk, 51 m2","5 999 999 Kč
118 812 Kč/m2",14.3845843830132,50.07182180504607
Prodáno 5. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07182180504607%2C14.384584383013243%5D%2C%22unit%22%3A%2221934274-2477-5%22%2C%22text%22%3A%22Hole%C4%8Dkova%202477%2F72%2C%20Praha%22%7D,"Byt 2+1, 76 m2","11 070 000 Kč
145 658 Kč/m2",14.3845843830132,50.07182180504607
Prodáno 5. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.061573546759064%2C14.362916847235136%5D%2C%22unit%22%3A%2299446944-1335-2105%22%2C%22text%22%3A%22Naskov%C3%A9%201335%2F1i%2C%20Praha%22%7D,"Byt 3+kk, 78 m2","12 800 000 Kč
164 103 Kč/m2",14.362916847235,50.061573546759064
Prodáno 5. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.13411826743884%2C14.135755512119896%5D%2C%22unit%22%3A%221437283-2588-20%22%2C%22text%22%3A%22Jerevansk%C3%A1%202588%2C%20Kladno%22%7D,"Byt 3+1, 68 m2","4 600 000 Kč
67 647 Kč/m2",14.1357555121198,50.13411826743884
Prodáno 31. 8. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.0828566798651%2C14.233870748690851%5D%2C%22unit%22%3A%2226198975-2499-1%22%2C%22text%22%3A%22Tosk%C3%A1nsk%C3%A1%202499%2C%20Hostivice%22%7D,"Byt 3+kk, 69 m2",102 041 Kč/m2,14.23387074869085,50.0828566798651
Prodáno 31. 8. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.00229778044505%2C14.416656610981825%5D%2C%22unit%22%3A%22108084540-2385-45%22%2C%22text%22%3A%22P%C3%ADskov%C3%A1%202385%2F31%2C%20Praha%22%7D,"Byt, 55 m2",139 539 Kč/m2,14.4166566109818,50.00229778044505
Prodáno 31. 8. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.107324368026404%2C14.61940133487779%5D%2C%22unit%22%3A%2286929666-2974-3%22%2C%22text%22%3A%22Markupova%202974%2F31%2C%20Praha%22%7D,"Byt 3+kk, 66 m2",104 704 Kč/m2,14.619401334877,50.107324368026404
Prodáno 31. 8. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.00782285668232%2C14.455369181599838%5D%2C%22unit%22%3A%2296318953-1012-67%22%2C%22text%22%3A%22Kramperova%201012%2F12%2C%20Praha%22%7D,"Byt 2+kk, 68 m2",132 353 Kč/m2,14.4553691815998,50.00782285668232
Prodáno 31. 8. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.139263152579595%2C14.334373364391775%5D%2C%22unit%22%3A%22106929461-1152-3076%22%2C%22text%22%3A%22Velvarsk%C3%A1%201152%2C%20Horom%C4%9B%C5%99ice%22%7D,"Byt, 35 m2",94 946 Kč/m2,14.334373364391,50.139263152579595
Prodáno 31. 8. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07264557996756%2C15.079109534982152%5D%2C%22unit%22%3A%22112563554-594-6%22%2C%22text%22%3A%22Za%20Cukrovarem%20594%2C%20Cerhenice%22%7D,"Byt, 63 m2",77 825 Kč/m2,15.0791095349821,50.07264557996756
Prodáno 31. 8. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.139263152579595%2C14.334373364391775%5D%2C%22unit%22%3A%22106929461-1152-3018%22%2C%22text%22%3A%22Velvarsk%C3%A1%201152%2C%20Horom%C4%9B%C5%99ice%22%7D,"Byt, 60 m2",77 082 Kč/m2,14.334373364391,50.139263152579595
Prodáno 31. 8. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.01221646396085%2C14.631829498522745%5D%2C%22unit%22%3A%2282512604-887-39%22%2C%22text%22%3A%22K%20%C5%98%C3%AD%C4%8Dan%C5%AFm%20887%2C%20Praha%22%7D,"Byt 2+kk, 52 m2",118 829 Kč/m2,14.6318294985227,50.01221646396085
Prodáno 31. 8. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07264557996756%2C15.079109534982152%5D%2C%22unit%22%3A%22112563554-594-12%22%2C%22text%22%3A%22Za%20Cukrovarem%20594%2C%20Cerhenice%22%7D,"Byt, 58 m2",72 351 Kč/m2,15.0791095349821,50.07264557996756
Prodáno 31. 8. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.072476350370366%2C15.079628602165972%5D%2C%22unit%22%3A%22112562876-592-13%22%2C%22text%22%3A%22Za%20Cukrovarem%20592%2C%20Cerhenice%22%7D,"Byt, 52 m2",54 358 Kč/m2,15.079628602165,50.072476350370366
Prodáno 31. 8. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07279963024305%2C15.079893705196907%5D%2C%22unit%22%3A%22112560202-591-10%22%2C%22text%22%3A%22Za%20Cukrovarem%20591%2C%20Cerhenice%22%7D,"Byt, 63 m2",72 459 Kč/m2,15.0798937051969,50.07279963024305
